time,open,high,low,close,tick_volume,spread,real_volume,utc,jst
1762342200,50471.91,50471.91,50434.41,50434.41,68,1000,0,2025-11-05 09:30:00+00:00,2025-11-05 18:30:00+09:00
1762342260,50434.41,50451.91,50429.41,50429.41,39,1000,0,2025-11-05 09:31:00+00:00,2025-11-05 18:31:00+09:00
1762342320,50431.91,50441.91,50414.41,50414.41,59,1000,0,2025-11-05 09:32:00+00:00,2025-11-05 18:32:00+09:00
1762342380,50416.91,50421.91,50384.41,50384.41,82,1000,0,2025-11-05 09:33:00+00:00,2025-11-05 18:33:00+09:00
1762342440,50384.41,50411.91,50384.41,50411.91,57,1000,0,2025-11-05 09:34:00+00:00,2025-11-05 18:34:00+09:00
1762342500,50409.41,50429.41,50401.91,50429.41,58,1000,0,2025-11-05 09:35:00+00:00,2025-11-05 18:35:00+09:00
1762342560,50431.91,50431.91,50406.91,50411.91,45,1000,0,2025-11-05 09:36:00+00:00,2025-11-05 18:36:00+09:00
1762342620,50416.91,50429.41,50409.41,50426.91,38,1000,0,2025-11-05 09:37:00+00:00,2025-11-05 18:37:00+09:00
1762342680,50426.91,50454.41,50424.41,50451.91,49,1000,0,2025-11-05 09:38:00+00:00,2025-11-05 18:38:00+09:00
1762342740,50451.91,50471.91,50451.91,50464.41,44,1000,0,2025-11-05 09:39:00+00:00,2025-11-05 18:39:00+09:00
1762342800,50461.91,50489.41,50454.41,50484.41,71,1000,0,2025-11-05 09:40:00+00:00,2025-11-05 18:40:00+09:00
1762342860,50484.41,50491.91,50469.41,50471.91,46,1000,0,2025-11-05 09:41:00+00:00,2025-11-05 18:41:00+09:00
1762342920,50471.91,50474.41,50446.91,50451.91,58,1000,0,2025-11-05 09:42:00+00:00,2025-11-05 18:42:00+09:00
1762342980,50451.91,50459.41,50444.41,50451.91,57,1000,0,2025-11-05 09:43:00+00:00,2025-11-05 18:43:00+09:00
1762343040,50451.91,50471.91,50451.91,50461.91,39,1000,0,2025-11-05 09:44:00+00:00,2025-11-05 18:44:00+09:00
1762343100,50459.41,50461.91,50444.41,50451.91,45,1000,0,2025-11-05 09:45:00+00:00,2025-11-05 18:45:00+09:00
1762343160,50451.91,50454.41,50439.41,50449.41,32,1000,0,2025-11-05 09:46:00+00:00,2025-11-05 18:46:00+09:00
1762343220,50446.91,50461.91,50441.91,50459.41,33,1000,0,2025-11-05 09:47:00+00:00,2025-11-05 18:47:00+09:00
1762343280,50454.41,50469.41,50449.41,50461.91,38,1000,0,2025-11-05 09:48:00+00:00,2025-11-05 18:48:00+09:00
1762343340,50461.91,50511.91,50461.91,50506.91,58,1000,0,2025-11-05 09:49:00+00:00,2025-11-05 18:49:00+09:00
1762343400,50509.41,50511.91,50491.91,50501.91,58,1000,0,2025-11-05 09:50:00+00:00,2025-11-05 18:50:00+09:00
1762343460,50499.41,50504.41,50491.91,50496.91,37,1000,0,2025-11-05 09:51:00+00:00,2025-11-05 18:51:00+09:00
1762343520,50496.91,50504.41,50491.91,50501.91,35,1000,0,2025-11-05 09:52:00+00:00,2025-11-05 18:52:00+09:00
1762343580,50501.91,50509.41,50496.91,50506.91,25,1000,0,2025-11-05 09:53:00+00:00,2025-11-05 18:53:00+09:00
1762343640,50506.91,50514.41,50494.41,50501.91,51,1000,0,2025-11-05 09:54:00+00:00,2025-11-05 18:54:00+09:00
1762343700,50504.41,50506.91,50496.91,50501.91,28,1000,0,2025-11-05 09:55:00+00:00,2025-11-05 18:55:00+09:00
1762343760,50501.91,50504.41,50489.41,50494.41,34,1000,0,2025-11-05 09:56:00+00:00,2025-11-05 18:56:00+09:00
1762343820,50494.41,50496.91,50484.41,50486.91,38,1000,0,2025-11-05 09:57:00+00:00,2025-11-05 18:57:00+09:00
1762343880,50484.41,50494.41,50479.41,50494.41,34,1000,0,2025-11-05 09:58:00+00:00,2025-11-05 18:58:00+09:00
1762343940,50494.41,50496.91,50479.41,50496.91,38,1000,0,2025-11-05 09:59:00+00:00,2025-11-05 18:59:00+09:00
1762344000,50494.41,50499.41,50474.41,50476.91,52,1000,0,2025-11-05 10:00:00+00:00,2025-11-05 19:00:00+09:00
1762344060,50474.41,50476.91,50454.41,50461.91,66,1000,0,2025-11-05 10:01:00+00:00,2025-11-05 19:01:00+09:00
1762344120,50461.91,50539.41,50449.41,50494.41,108,1000,0,2025-11-05 10:02:00+00:00,2025-11-05 19:02:00+09:00
1762344180,50494.41,50534.41,50486.91,50501.91,114,1000,0,2025-11-05 10:03:00+00:00,2025-11-05 19:03:00+09:00
1762344240,50499.41,50511.91,50499.41,50506.91,54,1000,0,2025-11-05 10:04:00+00:00,2025-11-05 19:04:00+09:00
1762344300,50509.41,50511.91,50471.91,50496.91,56,1000,0,2025-11-05 10:05:00+00:00,2025-11-05 19:05:00+09:00
1762344360,50496.91,50496.91,50464.41,50471.91,53,1000,0,2025-11-05 10:06:00+00:00,2025-11-05 19:06:00+09:00
1762344420,50469.41,50509.41,50459.41,50504.41,60,1000,0,2025-11-05 10:07:00+00:00,2025-11-05 19:07:00+09:00
1762344480,50501.91,50514.41,50476.91,50489.41,64,1000,0,2025-11-05 10:08:00+00:00,2025-11-05 19:08:00+09:00
1762344540,50489.41,50489.41,50466.91,50466.91,37,1000,0,2025-11-05 10:09:00+00:00,2025-11-05 19:09:00+09:00
1762344600,50466.91,50466.91,50444.41,50451.91,45,1000,0,2025-11-05 10:10:00+00:00,2025-11-05 19:10:00+09:00
1762344660,50449.41,50456.91,50441.91,50446.91,48,1000,0,2025-11-05 10:11:00+00:00,2025-11-05 19:11:00+09:00
1762344720,50446.91,50454.41,50421.91,50426.91,42,1000,0,2025-11-05 10:12:00+00:00,2025-11-05 19:12:00+09:00
1762344780,50429.41,50436.91,50424.41,50434.41,49,1000,0,2025-11-05 10:13:00+00:00,2025-11-05 19:13:00+09:00
1762344840,50434.41,50444.41,50426.91,50441.91,58,1000,0,2025-11-05 10:14:00+00:00,2025-11-05 19:14:00+09:00
1762344900,50439.41,50459.41,50434.41,50441.91,37,1000,0,2025-11-05 10:15:00+00:00,2025-11-05 19:15:00+09:00
1762344960,50441.91,50441.91,50426.91,50434.41,30,1000,0,2025-11-05 10:16:00+00:00,2025-11-05 19:16:00+09:00
1762345020,50431.91,50449.41,50431.91,50449.41,18,1000,0,2025-11-05 10:17:00+00:00,2025-11-05 19:17:00+09:00
1762345080,50451.91,50464.41,50446.91,50459.41,36,1000,0,2025-11-05 10:18:00+00:00,2025-11-05 19:18:00+09:00
1762345140,50459.41,50459.41,50439.41,50441.91,37,1000,0,2025-11-05 10:19:00+00:00,2025-11-05 19:19:00+09:00
1762345200,50444.41,50444.41,50431.91,50436.91,32,1000,0,2025-11-05 10:20:00+00:00,2025-11-05 19:20:00+09:00
1762345260,50434.41,50459.41,50434.41,50456.91,34,1000,0,2025-11-05 10:21:00+00:00,2025-11-05 19:21:00+09:00
1762345320,50451.91,50451.91,50434.41,50441.91,29,1000,0,2025-11-05 10:22:00+00:00,2025-11-05 19:22:00+09:00
1762345380,50444.41,50469.41,50444.41,50469.41,31,1000,0,2025-11-05 10:23:00+00:00,2025-11-05 19:23:00+09:00
1762345440,50474.41,50489.41,50466.91,50484.41,29,1000,0,2025-11-05 10:24:00+00:00,2025-11-05 19:24:00+09:00
1762345500,50481.91,50486.91,50464.41,50469.41,47,1000,0,2025-11-05 10:25:00+00:00,2025-11-05 19:25:00+09:00
1762345560,50469.41,50481.91,50466.91,50479.41,27,1000,0,2025-11-05 10:26:00+00:00,2025-11-05 19:26:00+09:00
1762345620,50479.41,50499.41,50479.41,50499.41,25,1000,0,2025-11-05 10:27:00+00:00,2025-11-05 19:27:00+09:00
1762345680,50499.41,50504.41,50479.41,50496.91,43,1000,0,2025-11-05 10:28:00+00:00,2025-11-05 19:28:00+09:00
1762345740,50491.91,50494.41,50476.91,50481.91,23,1000,0,2025-11-05 10:29:00+00:00,2025-11-05 19:29:00+09:00
1762345800,50481.91,50481.91,50459.41,50466.91,55,1000,0,2025-11-05 10:30:00+00:00,2025-11-05 19:30:00+09:00
1762345860,50469.41,50486.91,50469.41,50471.91,23,1000,0,2025-11-05 10:31:00+00:00,2025-11-05 19:31:00+09:00
1762345920,50474.41,50481.91,50469.41,50469.41,26,1000,0,2025-11-05 10:32:00+00:00,2025-11-05 19:32:00+09:00
1762345980,50466.91,50466.91,50454.41,50456.91,26,1000,0,2025-11-05 10:33:00+00:00,2025-11-05 19:33:00+09:00
1762346040,50456.91,50476.91,50456.91,50469.41,41,1000,0,2025-11-05 10:34:00+00:00,2025-11-05 19:34:00+09:00
1762346100,50469.41,50479.41,50469.41,50476.91,36,1000,0,2025-11-05 10:35:00+00:00,2025-11-05 19:35:00+09:00
1762346160,50476.91,50491.91,50476.91,50489.41,35,1000,0,2025-11-05 10:36:00+00:00,2025-11-05 19:36:00+09:00
1762346220,50489.41,50489.41,50481.91,50484.41,25,1000,0,2025-11-05 10:37:00+00:00,2025-11-05 19:37:00+09:00
1762346280,50486.91,50486.91,50464.41,50469.41,36,1000,0,2025-11-05 10:38:00+00:00,2025-11-05 19:38:00+09:00
1762346340,50466.91,50476.91,50464.41,50466.91,33,1000,0,2025-11-05 10:39:00+00:00,2025-11-05 19:39:00+09:00
1762346400,50466.91,50479.41,50466.91,50474.41,18,1000,0,2025-11-05 10:40:00+00:00,2025-11-05 19:40:00+09:00
1762346460,50471.91,50484.41,50466.91,50481.91,30,1000,0,2025-11-05 10:41:00+00:00,2025-11-05 19:41:00+09:00
1762346520,50481.91,50486.91,50471.91,50484.41,37,1000,0,2025-11-05 10:42:00+00:00,2025-11-05 19:42:00+09:00
1762346580,50484.41,50496.91,50484.41,50489.41,25,1000,0,2025-11-05 10:43:00+00:00,2025-11-05 19:43:00+09:00
1762346640,50489.41,50496.91,50489.41,50494.41,23,1000,0,2025-11-05 10:44:00+00:00,2025-11-05 19:44:00+09:00
1762346700,50494.41,50496.91,50449.41,50449.41,44,1000,0,2025-11-05 10:45:00+00:00,2025-11-05 19:45:00+09:00
1762346760,50449.41,50466.91,50449.41,50456.91,38,1000,0,2025-11-05 10:46:00+00:00,2025-11-05 19:46:00+09:00
1762346820,50456.91,50476.91,50449.41,50474.41,34,1000,0,2025-11-05 10:47:00+00:00,2025-11-05 19:47:00+09:00
1762346880,50476.91,50479.41,50464.41,50464.41,19,1000,0,2025-11-05 10:48:00+00:00,2025-11-05 19:48:00+09:00
1762346940,50466.91,50489.41,50466.91,50481.91,48,1000,0,2025-11-05 10:49:00+00:00,2025-11-05 19:49:00+09:00
1762347000,50481.91,50484.41,50464.41,50464.41,53,1000,0,2025-11-05 10:50:00+00:00,2025-11-05 19:50:00+09:00
1762347060,50464.41,50469.41,50464.41,50464.41,23,1000,0,2025-11-05 10:51:00+00:00,2025-11-05 19:51:00+09:00
1762347120,50464.41,50464.41,50434.41,50434.41,51,1000,0,2025-11-05 10:52:00+00:00,2025-11-05 19:52:00+09:00
1762347180,50434.41,50439.41,50424.41,50424.41,51,1000,0,2025-11-05 10:53:00+00:00,2025-11-05 19:53:00+09:00
1762347240,50424.41,50426.91,50389.41,50391.91,61,1000,0,2025-11-05 10:54:00+00:00,2025-11-05 19:54:00+09:00
1762347300,50389.41,50394.41,50361.91,50364.41,73,1000,0,2025-11-05 10:55:00+00:00,2025-11-05 19:55:00+09:00
1762347360,50364.41,50376.91,50349.41,50351.91,73,1000,0,2025-11-05 10:56:00+00:00,2025-11-05 19:56:00+09:00
1762347420,50349.41,50351.91,50309.41,50314.41,79,1000,0,2025-11-05 10:57:00+00:00,2025-11-05 19:57:00+09:00
1762347480,50311.91,50334.41,50306.91,50316.91,75,1000,0,2025-11-05 10:58:00+00:00,2025-11-05 19:58:00+09:00
1762347540,50316.91,50316.91,50284.41,50286.91,61,1000,0,2025-11-05 10:59:00+00:00,2025-11-05 19:59:00+09:00
1762347600,50286.91,50311.91,50266.91,50309.41,95,1000,0,2025-11-05 11:00:00+00:00,2025-11-05 20:00:00+09:00
1762347660,50311.91,50344.41,50289.41,50341.91,96,1000,0,2025-11-05 11:01:00+00:00,2025-11-05 20:01:00+09:00
1762347720,50344.41,50344.41,50314.41,50316.91,61,1000,0,2025-11-05 11:02:00+00:00,2025-11-05 20:02:00+09:00
1762347780,50316.91,50334.41,50316.91,50329.41,52,1000,0,2025-11-05 11:03:00+00:00,2025-11-05 20:03:00+09:00
1762347840,50329.41,50344.41,50326.91,50331.91,42,1000,0,2025-11-05 11:04:00+00:00,2025-11-05 20:04:00+09:00
1762347900,50331.91,50331.91,50316.91,50319.41,53,1000,0,2025-11-05 11:05:00+00:00,2025-11-05 20:05:00+09:00
1762347960,50316.91,50336.91,50314.41,50326.91,53,1000,0,2025-11-05 11:06:00+00:00,2025-11-05 20:06:00+09:00
1762348020,50326.91,50331.91,50319.41,50326.91,36,1000,0,2025-11-05 11:07:00+00:00,2025-11-05 20:07:00+09:00
1762348080,50329.41,50334.41,50301.91,50301.91,44,1000,0,2025-11-05 11:08:00+00:00,2025-11-05 20:08:00+09:00
1762348140,50301.91,50319.41,50286.91,50319.41,51,1000,0,2025-11-05 11:09:00+00:00,2025-11-05 20:09:00+09:00
1762348200,50316.91,50339.41,50306.91,50331.91,52,1000,0,2025-11-05 11:10:00+00:00,2025-11-05 20:10:00+09:00
1762348260,50331.91,50344.41,50321.91,50321.91,53,1000,0,2025-11-05 11:11:00+00:00,2025-11-05 20:11:00+09:00
1762348320,50321.91,50334.41,50321.91,50324.41,33,1000,0,2025-11-05 11:12:00+00:00,2025-11-05 20:12:00+09:00
1762348380,50324.41,50334.41,50314.41,50329.41,32,1000,0,2025-11-05 11:13:00+00:00,2025-11-05 20:13:00+09:00
1762348440,50324.41,50336.91,50319.41,50326.91,37,1000,0,2025-11-05 11:14:00+00:00,2025-11-05 20:14:00+09:00
1762348500,50326.91,50334.41,50326.91,50326.91,37,1000,0,2025-11-05 11:15:00+00:00,2025-11-05 20:15:00+09:00
1762348560,50326.91,50346.91,50321.91,50344.41,42,1000,0,2025-11-05 11:16:00+00:00,2025-11-05 20:16:00+09:00
1762348620,50344.41,50354.41,50339.41,50349.41,35,1000,0,2025-11-05 11:17:00+00:00,2025-11-05 20:17:00+09:00
1762348680,50349.41,50384.41,50349.41,50381.91,49,1000,0,2025-11-05 11:18:00+00:00,2025-11-05 20:18:00+09:00
1762348740,50384.41,50386.91,50349.41,50351.91,50,1000,0,2025-11-05 11:19:00+00:00,2025-11-05 20:19:00+09:00
1762348800,50354.41,50381.91,50351.91,50371.91,46,1000,0,2025-11-05 11:20:00+00:00,2025-11-05 20:20:00+09:00
1762348860,50369.41,50379.41,50361.91,50364.41,46,1000,0,2025-11-05 11:21:00+00:00,2025-11-05 20:21:00+09:00
1762348920,50366.91,50381.91,50366.91,50376.91,36,1000,0,2025-11-05 11:22:00+00:00,2025-11-05 20:22:00+09:00
1762348980,50376.91,50381.91,50364.41,50369.41,45,1000,0,2025-11-05 11:23:00+00:00,2025-11-05 20:23:00+09:00
1762349040,50369.41,50371.91,50364.41,50371.91,32,1000,0,2025-11-05 11:24:00+00:00,2025-11-05 20:24:00+09:00
1762349100,50374.41,50376.91,50371.91,50371.91,17,1000,0,2025-11-05 11:25:00+00:00,2025-11-05 20:25:00+09:00
1762349160,50371.91,50371.91,50356.91,50356.91,41,1000,0,2025-11-05 11:26:00+00:00,2025-11-05 20:26:00+09:00
1762349220,50356.91,50356.91,50331.91,50339.41,36,1000,0,2025-11-05 11:27:00+00:00,2025-11-05 20:27:00+09:00
1762349280,50341.91,50341.91,50326.91,50331.91,37,1000,0,2025-11-05 11:28:00+00:00,2025-11-05 20:28:00+09:00
1762349340,50331.91,50341.91,50326.91,50329.41,32,1000,0,2025-11-05 11:29:00+00:00,2025-11-05 20:29:00+09:00
1762349400,50326.91,50346.91,50321.91,50346.91,38,1000,0,2025-11-05 11:30:00+00:00,2025-11-05 20:30:00+09:00
1762349460,50346.91,50356.91,50344.41,50349.41,30,1000,0,2025-11-05 11:31:00+00:00,2025-11-05 20:31:00+09:00
1762349520,50349.41,50349.41,50324.41,50326.91,31,1000,0,2025-11-05 11:32:00+00:00,2025-11-05 20:32:00+09:00
1762349580,50329.41,50329.41,50291.91,50291.91,33,1000,0,2025-11-05 11:33:00+00:00,2025-11-05 20:33:00+09:00
1762349640,50291.91,50316.91,50286.91,50301.91,60,1000,0,2025-11-05 11:34:00+00:00,2025-11-05 20:34:00+09:00
1762349700,50304.41,50331.91,50299.41,50326.91,43,1000,0,2025-11-05 11:35:00+00:00,2025-11-05 20:35:00+09:00
1762349760,50326.91,50331.91,50316.91,50331.91,46,1000,0,2025-11-05 11:36:00+00:00,2025-11-05 20:36:00+09:00
1762349820,50331.91,50336.91,50316.91,50319.41,46,1000,0,2025-11-05 11:37:00+00:00,2025-11-05 20:37:00+09:00
1762349880,50316.91,50316.91,50306.91,50316.91,34,1000,0,2025-11-05 11:38:00+00:00,2025-11-05 20:38:00+09:00
1762349940,50319.41,50331.91,50316.91,50331.91,31,1000,0,2025-11-05 11:39:00+00:00,2025-11-05 20:39:00+09:00
1762350000,50331.91,50374.41,50331.91,50374.41,37,1000,0,2025-11-05 11:40:00+00:00,2025-11-05 20:40:00+09:00
1762350060,50374.41,50381.91,50369.41,50376.91,58,1000,0,2025-11-05 11:41:00+00:00,2025-11-05 20:41:00+09:00
1762350120,50376.91,50389.41,50356.91,50366.91,54,1000,0,2025-11-05 11:42:00+00:00,2025-11-05 20:42:00+09:00
1762350180,50366.91,50376.91,50361.91,50371.91,44,1000,0,2025-11-05 11:43:00+00:00,2025-11-05 20:43:00+09:00
1762350240,50371.91,50379.41,50371.91,50379.41,38,1000,0,2025-11-05 11:44:00+00:00,2025-11-05 20:44:00+09:00
1762350300,50379.41,50389.41,50374.41,50389.41,29,1000,0,2025-11-05 11:45:00+00:00,2025-11-05 20:45:00+09:00
1762350360,50386.91,50394.41,50381.91,50394.41,42,1000,0,2025-11-05 11:46:00+00:00,2025-11-05 20:46:00+09:00
1762350420,50394.41,50399.41,50389.41,50396.91,29,1000,0,2025-11-05 11:47:00+00:00,2025-11-05 20:47:00+09:00
1762350480,50396.91,50409.41,50394.41,50394.41,29,1000,0,2025-11-05 11:48:00+00:00,2025-11-05 20:48:00+09:00
1762350540,50394.41,50404.41,50391.91,50399.41,26,1000,0,2025-11-05 11:49:00+00:00,2025-11-05 20:49:00+09:00
1762350600,50399.41,50406.91,50394.41,50406.91,32,1000,0,2025-11-05 11:50:00+00:00,2025-11-05 20:50:00+09:00
1762350660,50404.41,50406.91,50389.41,50404.41,33,1000,0,2025-11-05 11:51:00+00:00,2025-11-05 20:51:00+09:00
1762350720,50401.91,50404.41,50394.41,50399.41,35,1000,0,2025-11-05 11:52:00+00:00,2025-11-05 20:52:00+09:00
1762350780,50399.41,50404.41,50389.41,50391.91,34,1000,0,2025-11-05 11:53:00+00:00,2025-11-05 20:53:00+09:00
1762350840,50391.91,50394.41,50371.91,50374.41,33,1000,0,2025-11-05 11:54:00+00:00,2025-11-05 20:54:00+09:00
1762350900,50374.41,50374.41,50349.41,50356.91,63,1000,0,2025-11-05 11:55:00+00:00,2025-11-05 20:55:00+09:00
1762350960,50359.41,50374.41,50351.91,50366.91,48,1000,0,2025-11-05 11:56:00+00:00,2025-11-05 20:56:00+09:00
1762351020,50369.41,50379.41,50361.91,50376.91,55,1000,0,2025-11-05 11:57:00+00:00,2025-11-05 20:57:00+09:00
1762351080,50376.91,50389.41,50376.91,50386.91,39,1000,0,2025-11-05 11:58:00+00:00,2025-11-05 20:58:00+09:00
1762351140,50386.91,50389.41,50374.41,50381.91,54,1000,0,2025-11-05 11:59:00+00:00,2025-11-05 20:59:00+09:00
1762351200,50381.91,50381.91,50341.91,50346.91,135,1000,0,2025-11-05 12:00:00+00:00,2025-11-05 21:00:00+09:00
1762351260,50349.41,50396.91,50346.91,50391.91,61,1000,0,2025-11-05 12:01:00+00:00,2025-11-05 21:01:00+09:00
1762351320,50389.41,50391.91,50371.91,50376.91,59,1000,0,2025-11-05 12:02:00+00:00,2025-11-05 21:02:00+09:00
1762351380,50379.41,50406.91,50376.91,50399.41,45,1000,0,2025-11-05 12:03:00+00:00,2025-11-05 21:03:00+09:00
1762351440,50399.41,50401.91,50389.41,50391.91,40,1000,0,2025-11-05 12:04:00+00:00,2025-11-05 21:04:00+09:00
1762351500,50391.91,50406.91,50386.91,50389.41,32,1000,0,2025-11-05 12:05:00+00:00,2025-11-05 21:05:00+09:00
1762351560,50386.91,50391.91,50371.91,50379.41,54,1000,0,2025-11-05 12:06:00+00:00,2025-11-05 21:06:00+09:00
1762351620,50386.91,50414.41,50386.91,50411.91,59,1000,0,2025-11-05 12:07:00+00:00,2025-11-05 21:07:00+09:00
1762351680,50411.91,50431.91,50411.91,50426.91,50,1000,0,2025-11-05 12:08:00+00:00,2025-11-05 21:08:00+09:00
1762351740,50426.91,50426.91,50411.91,50426.91,38,1000,0,2025-11-05 12:09:00+00:00,2025-11-05 21:09:00+09:00
1762351800,50426.91,50431.91,50409.41,50409.41,37,1000,0,2025-11-05 12:10:00+00:00,2025-11-05 21:10:00+09:00
1762351860,50409.41,50416.91,50404.41,50411.91,49,1000,0,2025-11-05 12:11:00+00:00,2025-11-05 21:11:00+09:00
1762351920,50409.41,50414.41,50389.41,50391.91,37,1000,0,2025-11-05 12:12:00+00:00,2025-11-05 21:12:00+09:00
1762351980,50391.91,50411.91,50386.91,50406.91,43,1000,0,2025-11-05 12:13:00+00:00,2025-11-05 21:13:00+09:00
1762352040,50404.41,50414.41,50399.41,50411.91,42,1000,0,2025-11-05 12:14:00+00:00,2025-11-05 21:14:00+09:00
1762352100,50411.91,50431.91,50406.91,50406.91,38,1000,0,2025-11-05 12:15:00+00:00,2025-11-05 21:15:00+09:00
1762352160,50406.91,50411.91,50401.91,50406.91,35,1000,0,2025-11-05 12:16:00+00:00,2025-11-05 21:16:00+09:00
1762352220,50406.91,50421.91,50406.91,50421.91,35,1000,0,2025-11-05 12:17:00+00:00,2025-11-05 21:17:00+09:00
1762352280,50421.91,50444.41,50416.91,50436.91,60,1000,0,2025-11-05 12:18:00+00:00,2025-11-05 21:18:00+09:00
1762352340,50439.41,50444.41,50431.91,50434.41,47,1000,0,2025-11-05 12:19:00+00:00,2025-11-05 21:19:00+09:00
1762352400,50431.91,50446.91,50431.91,50446.91,53,1000,0,2025-11-05 12:20:00+00:00,2025-11-05 21:20:00+09:00
1762352460,50444.41,50446.91,50434.41,50444.41,39,1000,0,2025-11-05 12:21:00+00:00,2025-11-05 21:21:00+09:00
1762352520,50444.41,50454.41,50434.41,50449.41,34,1000,0,2025-11-05 12:22:00+00:00,2025-11-05 21:22:00+09:00
1762352580,50449.41,50451.91,50446.91,50451.91,30,1000,0,2025-11-05 12:23:00+00:00,2025-11-05 21:23:00+09:00
1762352640,50451.91,50454.41,50444.41,50446.91,38,1000,0,2025-11-05 12:24:00+00:00,2025-11-05 21:24:00+09:00
1762352700,50446.91,50451.91,50439.41,50446.91,34,1000,0,2025-11-05 12:25:00+00:00,2025-11-05 21:25:00+09:00
1762352760,50449.41,50471.91,50449.41,50461.91,53,1000,0,2025-11-05 12:26:00+00:00,2025-11-05 21:26:00+09:00
1762352820,50461.91,50461.91,50441.91,50444.41,53,1000,0,2025-11-05 12:27:00+00:00,2025-11-05 21:27:00+09:00
1762352880,50444.41,50459.41,50436.91,50446.91,40,1000,0,2025-11-05 12:28:00+00:00,2025-11-05 21:28:00+09:00
1762352940,50446.91,50449.41,50436.91,50441.91,25,1000,0,2025-11-05 12:29:00+00:00,2025-11-05 21:29:00+09:00
1762353000,50439.41,50441.91,50426.91,50429.41,33,1000,0,2025-11-05 12:30:00+00:00,2025-11-05 21:30:00+09:00
1762353060,50429.41,50449.41,50429.41,50441.91,39,1000,0,2025-11-05 12:31:00+00:00,2025-11-05 21:31:00+09:00
1762353120,50444.41,50446.91,50431.91,50441.91,31,1000,0,2025-11-05 12:32:00+00:00,2025-11-05 21:32:00+09:00
1762353180,50444.41,50459.41,50441.91,50456.91,31,1000,0,2025-11-05 12:33:00+00:00,2025-11-05 21:33:00+09:00
1762353240,50456.91,50461.91,50444.41,50451.91,39,1000,0,2025-11-05 12:34:00+00:00,2025-11-05 21:34:00+09:00
1762353300,50451.91,50459.41,50449.41,50454.41,28,1000,0,2025-11-05 12:35:00+00:00,2025-11-05 21:35:00+09:00
1762353360,50454.41,50456.91,50449.41,50454.41,31,1000,0,2025-11-05 12:36:00+00:00,2025-11-05 21:36:00+09:00
1762353420,50456.91,50474.41,50454.41,50471.91,31,1000,0,2025-11-05 12:37:00+00:00,2025-11-05 21:37:00+09:00
1762353480,50469.41,50471.91,50454.41,50456.91,35,1000,0,2025-11-05 12:38:00+00:00,2025-11-05 21:38:00+09:00
1762353540,50459.41,50481.91,50456.91,50481.91,36,1000,0,2025-11-05 12:39:00+00:00,2025-11-05 21:39:00+09:00
1762353600,50481.91,50491.91,50479.41,50489.41,38,1000,0,2025-11-05 12:40:00+00:00,2025-11-05 21:40:00+09:00
1762353660,50489.41,50494.41,50479.41,50486.91,27,1000,0,2025-11-05 12:41:00+00:00,2025-11-05 21:41:00+09:00
1762353720,50489.41,50494.41,50476.91,50486.91,52,1000,0,2025-11-05 12:42:00+00:00,2025-11-05 21:42:00+09:00
1762353780,50486.91,50496.91,50484.41,50489.41,30,1000,0,2025-11-05 12:43:00+00:00,2025-11-05 21:43:00+09:00
1762353840,50491.91,50501.91,50491.91,50491.91,27,1000,0,2025-11-05 12:44:00+00:00,2025-11-05 21:44:00+09:00
1762353900,50491.91,50491.91,50474.41,50479.41,43,1000,0,2025-11-05 12:45:00+00:00,2025-11-05 21:45:00+09:00
1762353960,50481.91,50481.91,50464.41,50474.41,43,1000,0,2025-11-05 12:46:00+00:00,2025-11-05 21:46:00+09:00
1762354020,50474.41,50486.91,50474.41,50484.41,28,1000,0,2025-11-05 12:47:00+00:00,2025-11-05 21:47:00+09:00
1762354080,50484.41,50484.41,50456.91,50464.41,41,1000,0,2025-11-05 12:48:00+00:00,2025-11-05 21:48:00+09:00
1762354140,50464.41,50466.91,50449.41,50456.91,47,1000,0,2025-11-05 12:49:00+00:00,2025-11-05 21:49:00+09:00
1762354200,50459.41,50479.41,50449.41,50474.41,43,1000,0,2025-11-05 12:50:00+00:00,2025-11-05 21:50:00+09:00
1762354260,50476.91,50484.41,50471.91,50479.41,44,1000,0,2025-11-05 12:51:00+00:00,2025-11-05 21:51:00+09:00
1762354320,50481.91,50486.91,50459.41,50461.91,42,1000,0,2025-11-05 12:52:00+00:00,2025-11-05 21:52:00+09:00
1762354380,50461.91,50481.91,50459.41,50474.41,37,1000,0,2025-11-05 12:53:00+00:00,2025-11-05 21:53:00+09:00
1762354440,50474.41,50484.41,50471.91,50479.41,38,1000,0,2025-11-05 12:54:00+00:00,2025-11-05 21:54:00+09:00
1762354500,50479.41,50481.91,50461.91,50474.41,31,1000,0,2025-11-05 12:55:00+00:00,2025-11-05 21:55:00+09:00
1762354560,50474.41,50504.41,50474.41,50501.91,39,1000,0,2025-11-05 12:56:00+00:00,2025-11-05 21:56:00+09:00
1762354620,50499.41,50519.41,50499.41,50519.41,29,1000,0,2025-11-05 12:57:00+00:00,2025-11-05 21:57:00+09:00
1762354680,50519.41,50521.91,50509.41,50514.41,29,1000,0,2025-11-05 12:58:00+00:00,2025-11-05 21:58:00+09:00
1762354740,50511.91,50519.41,50509.41,50509.41,27,1000,0,2025-11-05 12:59:00+00:00,2025-11-05 21:59:00+09:00
1762354800,50509.41,50511.91,50494.41,50511.91,52,1000,0,2025-11-05 13:00:00+00:00,2025-11-05 22:00:00+09:00
